step_pair,phase,cycle,L_xmin,L_xmax,R_xmin,R_xmax,ratio_target,ratio_local,converged,box_id,monitor_x,boundary,target_coord,actual_coord,gp_id,x,y,z,ux,uy,uz
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,145001,2846.0,4794.0,216.0,-0.00779517,0.0620976,-0.00332761
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,146758,2846.0,4794.0,216.5,-0.00783784,0.0629793,-0.00859107
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,148515,2846.0,4794.0,217.0,-0.00785685,0.0626376,-0.0142423
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,150272,2846.0,4794.0,217.5,-0.00786498,0.0609672,-0.0197925
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,152029,2846.0,4794.0,218.0,-0.00789169,0.0582511,-0.024843
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,153786,2846.0,4794.0,218.5,-0.00787083,0.0545983,-0.0292299
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,155543,2846.0,4794.0,219.0,-0.00780035,0.0504242,-0.0326636
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,157300,2846.0,4794.0,219.5,-0.00765198,0.0461111,-0.0351185
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,159057,2846.0,4794.0,220.0,-0.00748494,0.042327,-0.0365965
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,253182,2846.0,4794.0,222.16666666666666,-0.0071795,0.0301961,-0.0390863
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,254939,2846.0,4794.0,224.33333333333334,-0.00683976,0.0208975,-0.0387784
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,256696,2846.0,4794.0,226.5,-0.00680569,0.0142986,-0.0370715
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,258453,2846.0,4794.0,228.66666666666666,-0.00702767,0.0101933,-0.0352514
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,260210,2846.0,4794.0,230.83333333333334,-0.00737366,0.00754632,-0.0338023
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,261967,2846.0,4794.0,233.0,-0.00776599,0.00577243,-0.0327456
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,zmax,242.0,238.9612518628912,315932,2846.0,4794.0,238.9612518628912,-0.00867441,0.00341899,-0.0312271
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,zmin,192.0,196.48648648648648,14732,2846.0,4795.0,196.48648648648648,-0.0130476,0.0116533,0.00977942
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,16489,2846.0,4795.0,205.0,-0.0127737,0.0292649,0.0204363
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,61418,2846.0,4795.0,206.58333333333334,-0.012453,0.0363561,0.022971
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,63175,2846.0,4795.0,208.16666666666666,-0.0113961,0.0371079,0.0236293
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,64932,2846.0,4795.0,209.75,-0.0100186,0.0392843,0.0243057
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,66689,2846.0,4795.0,211.33333333333334,-0.00832734,0.0437973,0.0255055
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,68446,2846.0,4795.0,212.91666666666666,-0.00675197,0.0549146,0.0255855
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,70203,2846.0,4795.0,214.5,-0.0053877,0.063393,0.0217591
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,141738,2846.0,4795.0,215.0,-0.00523535,0.0683529,0.0178737
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,143495,2846.0,4795.0,215.5,-0.00493419,0.0736304,0.01257
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,145252,2846.0,4795.0,216.0,-0.00467425,0.078186,0.00482747
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,147009,2846.0,4795.0,216.5,-0.00450621,0.0802265,-0.00423755
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,148766,2846.0,4795.0,217.0,-0.00445271,0.0797031,-0.0135192
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,150523,2846.0,4795.0,217.5,-0.00462409,0.0769122,-0.0223807
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,152280,2846.0,4795.0,218.0,-0.0050491,0.0720915,-0.0301689
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,154037,2846.0,4795.0,218.5,-0.00556466,0.0659952,-0.0363073
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,155794,2846.0,4795.0,219.0,-0.00607047,0.0590571,-0.0408803
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,157551,2846.0,4795.0,219.5,-0.00639209,0.0517843,-0.0437171
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,159308,2846.0,4795.0,220.0,-0.00641068,0.0452037,-0.0449004
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,253433,2846.0,4795.0,222.16666666666666,-0.00664498,0.0299723,-0.0436358
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,255190,2846.0,4795.0,224.33333333333334,-0.00639114,0.0196044,-0.0411327
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,256947,2846.0,4795.0,226.5,-0.00633165,0.0127425,-0.0384426
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,258704,2846.0,4795.0,228.66666666666666,-0.00661733,0.00886296,-0.0360416
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,260461,2846.0,4795.0,230.83333333333334,-0.00702872,0.00646264,-0.0342434
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,262218,2846.0,4795.0,233.0,-0.00748039,0.00491636,-0.033
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,zmax,242.0,238.9612518628912,316183,2846.0,4795.0,238.9612518628912,-0.00850443,0.00294053,-0.031286
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,zmin,192.0,196.48648648648648,14983,2846.0,4796.0,196.48648648648648,-0.0131881,0.0101046,0.010295
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,16740,2846.0,4796.0,205.0,-0.012818,0.0260455,0.0237438
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,61669,2846.0,4796.0,206.58333333333334,-0.0123051,0.0348223,0.0277943
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,63426,2846.0,4796.0,208.16666666666666,-0.0108974,0.0361523,0.0294704
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,65183,2846.0,4796.0,209.75,-0.00883974,0.0374196,0.0317953
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,66940,2846.0,4796.0,211.33333333333334,-0.00630502,0.0424624,0.0371607
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,68697,2846.0,4796.0,212.91666666666666,-0.00382343,0.0566531,0.0424339
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,70454,2846.0,4796.0,214.5,-0.000553605,0.0676346,0.0444543
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,141989,2846.0,4796.0,215.0,0.00093492,0.0827941,0.0424963
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,143746,2846.0,4796.0,215.5,0.00195001,0.0985595,0.0308141
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,145503,2846.0,4796.0,216.0,0.0029141,0.106722,0.0145784
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,147260,2846.0,4796.0,216.5,0.00346044,0.108615,-0.00233079
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,149017,2846.0,4796.0,217.0,0.0034879,0.105806,-0.0180327
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,150774,2846.0,4796.0,217.5,0.00295583,0.0993485,-0.0311262
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,152531,2846.0,4796.0,218.0,0.00181441,0.0905943,-0.0415014
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,154288,2846.0,4796.0,218.5,0.000277729,0.0800673,-0.0494845
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,156045,2846.0,4796.0,219.0,-0.001546,0.0688217,-0.0546202
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,157802,2846.0,4796.0,219.5,-0.00323532,0.0573023,-0.0573696
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,159559,2846.0,4796.0,220.0,-0.00429302,0.0459855,-0.0572307
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,253684,2846.0,4796.0,222.16666666666666,-0.00581759,0.0285903,-0.0503336
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,255441,2846.0,4796.0,224.33333333333334,-0.00588405,0.0173808,-0.0438538
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,257198,2846.0,4796.0,226.5,-0.0058682,0.0108388,-0.0397508
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,258955,2846.0,4796.0,228.66666666666666,-0.0062197,0.00730519,-0.0367481
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,260712,2846.0,4796.0,230.83333333333334,-0.00670335,0.00526201,-0.0346279
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,262469,2846.0,4796.0,233.0,-0.00721626,0.00399677,-0.033222
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,zmax,242.0,238.9612518628912,316434,2846.0,4796.0,238.9612518628912,-0.00834839,0.00244907,-0.031344
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,zmin,192.0,196.48648648648648,15234,2846.0,4797.0,196.48648648648648,-0.0132992,0.00846191,0.0107242
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,16991,2846.0,4797.0,205.0,-0.0128546,0.0221268,0.0265512
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,61920,2846.0,4797.0,206.58333333333334,-0.0119007,0.0320711,0.0317242
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,63677,2846.0,4797.0,208.16666666666666,-0.0100963,0.0345782,0.0352446
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,65434,2846.0,4797.0,209.75,-0.00709644,0.0337351,0.0407647
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,67191,2846.0,4797.0,211.33333333333334,-0.00350623,0.0388951,0.0506766
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,68948,2846.0,4797.0,212.91666666666666,0.000342548,0.055283,0.0599183
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,70705,2846.0,4797.0,214.5,0.00621182,0.0696042,0.0644548
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,142240,2846.0,4797.0,215.0,0.0104905,0.116313,0.0493997
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,143997,2846.0,4797.0,215.5,0.0117342,0.136158,0.0298709
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,145754,2846.0,4797.0,216.0,0.0129852,0.143595,0.0131757
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,147511,2846.0,4797.0,216.5,0.0136843,0.142205,-0.002699
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,149268,2846.0,4797.0,217.0,0.0133826,0.136177,-0.0179633
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,151025,2846.0,4797.0,217.5,0.0124153,0.126534,-0.0328996
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,152782,2846.0,4797.0,218.0,0.0111387,0.112931,-0.0465017
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,154539,2846.0,4797.0,218.5,0.00920282,0.0985316,-0.0582338
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,156296,2846.0,4797.0,219.0,0.00628869,0.0791976,-0.0662328
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,158053,2846.0,4797.0,219.5,0.00272921,0.0629681,-0.0698289
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,159810,2846.0,4797.0,220.0,-0.000668991,0.0438877,-0.0697135
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,253935,2846.0,4797.0,222.16666666666666,-0.00470717,0.025425,-0.057134
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,255692,2846.0,4797.0,224.33333333333334,-0.00532005,0.0141568,-0.0466205
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,257449,2846.0,4797.0,226.5,-0.00541848,0.00851639,-0.0409514
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,259206,2846.0,4797.0,228.66666666666666,-0.00584329,0.00554589,-0.0373266
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,260963,2846.0,4797.0,230.83333333333334,-0.00640156,0.00395697,-0.0349376
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,262720,2846.0,4797.0,233.0,-0.0069777,0.00302666,-0.033403
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,zmax,242.0,238.9612518628912,316685,2846.0,4797.0,238.9612518628912,-0.00820901,0.00194721,-0.0314015
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,zmin,192.0,196.48648648648648,23266,2846.0,4797.5,196.48648648648648,-0.0133478,0.00761364,0.0109005
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,26278,2846.0,4797.5,205.0,-0.0129023,0.0198922,0.0277298
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,70956,2846.0,4797.5,206.58333333333334,-0.0118431,0.0299503,0.0336368
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,73968,2846.0,4797.5,208.16666666666666,-0.00975538,0.0333866,0.0389017
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,76980,2846.0,4797.5,209.75,-0.00605584,0.030945,0.0466115
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,79992,2846.0,4797.5,211.33333333333334,-0.00166746,0.0345297,0.0633684
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,83004,2846.0,4797.5,212.91666666666666,0.00447423,0.0511679,0.0895248
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,86016,2846.0,4797.5,214.5,0.0188603,0.0575395,0.145219
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,160061,2846.0,4797.5,215.0,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,163073,2846.0,4797.5,215.5,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,166085,2846.0,4797.5,216.0,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,169097,2846.0,4797.5,216.5,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,172109,2846.0,4797.5,217.0,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,175121,2846.0,4797.5,217.5,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,178133,2846.0,4797.5,218.0,0.0545701,0.123754,-0.0668312
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,181145,2846.0,4797.5,218.5,0.0204271,0.114493,-0.0681939
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,184157,2846.0,4797.5,219.0,0.0125344,0.0844432,-0.0793672
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,187169,2846.0,4797.5,219.5,0.00772712,0.0646097,-0.0817934
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,190181,2846.0,4797.5,220.0,0.00216604,0.0409615,-0.0790308
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,262971,2846.0,4797.5,222.16666666666666,-0.00399659,0.0230174,-0.0605404
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,265983,2846.0,4797.5,224.33333333333334,-0.0050624,0.0122072,-0.0478065
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,268995,2846.0,4797.5,226.5,-0.00520229,0.00718999,-0.0414544
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,272007,2846.0,4797.5,228.66666666666666,-0.00566621,0.00459967,-0.037551
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,275019,2846.0,4797.5,230.83333333333334,-0.00626103,0.00327185,-0.0350591
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,278031,2846.0,4797.5,233.0,-0.00686809,0.00252594,-0.0334765
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,zmax,242.0,238.9612518628912,322207,2846.0,4797.5,238.9612518628912,-0.00814599,0.00169352,-0.0314297
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,zmin,192.0,196.48648648648648,23517,2846.0,4798.0,196.48648648648648,-0.013393,0.00674819,0.0110518
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,26529,2846.0,4798.0,205.0,-0.0129814,0.0174584,0.028764
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,71207,2846.0,4798.0,206.58333333333334,-0.0118763,0.0273413,0.0350564
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,74219,2846.0,4798.0,208.16666666666666,-0.00944868,0.031721,0.0429841
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,77231,2846.0,4798.0,209.75,-0.00504532,0.0264811,0.0549072
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,80243,2846.0,4798.0,211.33333333333334,0.000710783,0.0273655,0.0799616
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,83255,2846.0,4798.0,212.91666666666666,0.0102627,0.0393776,0.123787
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,86267,2846.0,4798.0,214.5,0.0293854,0.0351395,0.189764
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,160312,2846.0,4798.0,215.0,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,163324,2846.0,4798.0,215.5,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,166336,2846.0,4798.0,216.0,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,169348,2846.0,4798.0,216.5,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,172360,2846.0,4798.0,217.0,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,175372,2846.0,4798.0,217.5,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,178384,2846.0,4798.0,218.0,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,181396,2846.0,4798.0,218.5,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,184408,2846.0,4798.0,219.0,0.0324312,0.0879306,-0.0988897
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,187420,2846.0,4798.0,219.5,0.0128625,0.0622217,-0.095691
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,190432,2846.0,4798.0,220.0,0.00515244,0.0359686,-0.0895585
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,263222,2846.0,4798.0,222.16666666666666,-0.00313398,0.0197717,-0.0642
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,266234,2846.0,4798.0,224.33333333333334,-0.00482152,0.0100721,-0.0488294
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,269246,2846.0,4798.0,226.5,-0.00499364,0.00575216,-0.041865
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,272258,2846.0,4798.0,228.66666666666666,-0.00549752,0.00361997,-0.0377341
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,275270,2846.0,4798.0,230.83333333333334,-0.00612924,0.00256844,-0.035155
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,278282,2846.0,4798.0,233.0,-0.00676492,0.0020172,-0.0335376
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,zmax,242.0,238.9612518628912,322458,2846.0,4798.0,238.9612518628912,-0.00808824,0.00143887,-0.0314575
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,zmin,192.0,196.48648648648648,23768,2846.0,4798.5,196.48648648648648,-0.0134374,0.00586042,0.011178
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,26780,2846.0,4798.5,205.0,-0.0130775,0.0148583,0.0296514
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,71458,2846.0,4798.5,206.58333333333334,-0.0123477,0.023816,0.0368892
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,74470,2846.0,4798.5,208.16666666666666,-0.00953328,0.0287108,0.048954
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,77482,2846.0,4798.5,209.75,-0.00404871,0.0205148,0.0645975
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,80494,2846.0,4798.5,211.33333333333334,0.00338055,0.016986,0.0974878
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,83506,2846.0,4798.5,212.91666666666666,0.0162976,0.0226801,0.151181
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,86518,2846.0,4798.5,214.5,0.039516,0.0153289,0.216517
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,160563,2846.0,4798.5,215.0,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,163575,2846.0,4798.5,215.5,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,166587,2846.0,4798.5,216.0,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,169599,2846.0,4798.5,216.5,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,172611,2846.0,4798.5,217.0,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,175623,2846.0,4798.5,217.5,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,178635,2846.0,4798.5,218.0,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,181647,2846.0,4798.5,218.5,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,184659,2846.0,4798.5,219.0,0,0,0
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,187671,2846.0,4798.5,219.5,0.0219156,0.0487222,-0.119146
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,190683,2846.0,4798.5,220.0,0.00794736,0.0282833,-0.100543
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,263473,2846.0,4798.5,222.16666666666666,-0.002199,0.0156835,-0.0677149
54,conv,2000,0,0,0,0,0,0,1,sub_2896,2896.0,xmin,2846.0,2846.0,266485,2846.0,4798.5,224.33333333333334,-0.00459538,0.00768837,-0.049705
